cycle,seq,center_ts_ms,window_start_sample,window_delta,mode,emitted_samples,audio_gain,in_rms,out_rms_left,out_rms_right,mask_mean_left,mask_mean_right,heatmap_min,heatmap_max,heatmap_std,gap_fills,splice_fallbacks,lagging_windows,inference_ms
190,189,67931,1477478,8268,normal,8268,0.585448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.738728,0.155379,1,1,0,250
191,190,68295,1485490,8012,normal,8012,0.589087,0.000000,0.000000,0.000000,0.000000,0.000000,0.284240,1.000000,0.219086,1,1,0,249
192,191,68556,1491258,5768,normal,5768,0.592713,0.000000,0.000000,0.000000,0.000000,0.000000,0.498601,1.000000,0.122462,1,1,0,247
193,192,68931,1499526,8268,normal,8268,0.594830,0.000000,0.000000,0.000000,0.000000,0.000000,0.228307,1.000000,0.227212,1,1,0,250
194,193,69295,1507538,8012,normal,8012,0.591149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830275,0.192203,1,1,0,249
195,194,69556,1513306,5768,normal,5768,0.587571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.329242,0.068757,1,1,0,248
196,195,69931,1521574,8268,normal,8268,0.585212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305367,0.059033,1,1,0,249
197,196,70295,1529586,8012,normal,8012,0.588511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262053,0.056737,1,1,0,249
198,197,70556,1535354,5768,normal,5768,0.592491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.602378,0.123173,1,1,0,248
199,198,70931,1543622,8268,normal,8268,0.594574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.986444,0.244412,1,1,0,248
200,199,71294,1551634,8012,normal,8012,0.591208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492898,0.104414,1,1,0,251
201,200,71556,1557402,5768,normal,5768,0.587351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.339590,0.062285,1,1,0,247
202,201,71931,1565670,8268,normal,8268,0.585562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.667114,0.153965,1,1,0,249
203,202,72294,1573682,8012,normal,8012,0.589088,0.000000,0.000000,0.000000,0.000000,0.000000,0.263687,1.000000,0.220887,1,1,0,249
204,203,72556,1579450,5768,normal,5768,0.592692,0.000000,0.000000,0.000000,0.000000,0.000000,0.511495,1.000000,0.112356,1,1,0,248
205,204,72931,1587718,8268,normal,8268,0.594875,0.000000,0.000000,0.000000,0.000000,0.000000,0.223358,1.000000,0.232220,1,1,0,248
206,205,73294,1595730,8012,normal,8012,0.591136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.774365,0.175573,1,1,0,250
207,206,73556,1601498,5768,normal,5768,0.587673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270132,0.061359,1,1,0,247
208,207,73931,1609766,8268,normal,8268,0.585212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286790,0.057229,1,1,0,250
209,208,74294,1617778,8012,normal,8012,0.588510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289043,0.061897,1,1,0,249
210,209,74556,1623546,5768,normal,5768,0.592535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.649118,0.130074,1,1,0,246
211,210,74931,1631814,8268,normal,8268,0.594582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.912744,0.216259,1,1,0,250
212,211,75294,1639826,8012,normal,8012,0.591099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.588471,0.126103,1,1,0,249
213,212,75556,1645594,5768,normal,5768,0.587343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366052,0.063162,1,1,0,246
214,213,75931,1653862,8268,normal,8268,0.585578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831142,0.186221,1,1,0,250
215,214,76294,1661874,8012,normal,8012,0.588931,0.000000,0.000000,0.000000,0.000000,0.000000,0.209261,1.000000,0.231253,1,1,0,249
216,215,76556,1667642,5768,normal,5768,0.592694,0.000000,0.000000,0.000000,0.000000,0.000000,0.500295,1.000000,0.127428,1,1,0,247
217,216,76931,1675910,8268,normal,8268,0.594890,0.000000,0.000000,0.000000,0.000000,0.000000,0.230781,1.000000,0.225657,1,1,0,249
218,217,77294,1683922,8012,normal,8012,0.591157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.706530,0.159840,1,1,0,250
219,218,77556,1689690,5768,normal,5768,0.587656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250242,0.058611,1,1,0,247
220,219,77930,1697958,8268,normal,8268,0.585279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.272188,0.056697,1,1,0,250
221,220,78294,1705970,8012,normal,8012,0.588553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.262317,0.055290,1,1,0,250
222,221,78555,1711738,5768,normal,5768,0.592500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.691069,0.129061,1,1,0,246
223,222,78930,1720006,8268,normal,8268,0.594593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963222,0.213416,1,1,0,250
224,223,79294,1728018,8012,normal,8012,0.591075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523715,0.106047,1,1,0,248
225,224,79555,1733786,5768,normal,5768,0.587341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.307132,0.050814,1,1,0,247
226,225,79930,1742054,8268,normal,8268,0.585525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.687585,0.150418,1,1,0,249
227,226,80294,1750066,8012,normal,8012,0.588924,0.000000,0.000000,0.000000,0.000000,0.000000,0.380254,1.000000,0.173377,1,1,0,250
228,227,80555,1755834,5768,normal,5768,0.592688,0.000000,0.000000,0.000000,0.000000,0.000000,0.481862,1.000000,0.144052,1,1,0,245
229,228,80930,1764102,8268,normal,8268,0.594901,0.000000,0.000000,0.000000,0.000000,0.000000,0.251836,1.000000,0.212694,1,1,0,250
230,229,81294,1772114,8012,normal,8012,0.591171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.686236,0.157148,1,1,0,249
231,230,81555,1777882,5768,normal,5768,0.587664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.256392,0.056455,1,1,0,245
232,231,81930,1786150,8268,normal,8268,0.585296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.286973,0.058259,1,1,0,249
233,232,82293,1794162,8012,normal,8012,0.588567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252168,0.055141,1,1,0,249
234,233,82555,1799930,5768,normal,5768,0.592500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720201,0.129717,1,1,0,247
235,234,82930,1808198,8268,normal,8268,0.594603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987723,0.206208,1,1,0,249
236,235,83293,1816210,8012,normal,8012,0.591035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.469353,0.097160,1,1,0,249
237,236,83555,1821978,5768,normal,5768,0.587304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276685,0.046906,1,1,0,247
238,237,83930,1830246,8268,normal,8268,0.585548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585962,0.140095,1,1,0,250
239,238,84293,1838258,8012,normal,8012,0.588842,0.000000,0.000000,0.000000,0.000000,0.000000,0.440354,1.000000,0.158064,1,1,0,249
240,239,84555,1844026,5768,normal,5768,0.592645,0.000000,0.000000,0.000000,0.000000,0.000000,0.472398,1.000000,0.150244,1,1,0,247
241,240,84930,1852294,8268,normal,8268,0.594908,0.000000,0.000000,0.000000,0.000000,0.000000,0.261473,1.000000,0.205227,1,1,0,250
242,241,85293,1860306,8012,normal,8012,0.591261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.747598,0.181217,1,1,0,249
243,242,85555,1866074,5768,normal,5768,0.587689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300680,0.063261,1,1,0,249
244,243,85930,1874342,8268,normal,8268,0.585297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.243812,0.045167,1,1,0,246
245,244,86293,1882354,8012,normal,8012,0.588709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299698,0.067860,1,1,0,249
246,245,86656,1890366,8012,normal,8012,0.593584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.936473,0.174710,1,1,0,250
247,246,86930,1896390,6024,normal,6024,0.594610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989089,0.210707,1,1,0,247
248,247,87293,1904402,8012,normal,8012,0.591080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535385,0.120223,1,1,0,249
249,248,87656,1912414,8012,normal,8012,0.586414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277603,0.055333,1,1,0,250
250,249,87930,1918438,6024,normal,6024,0.585505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.577385,0.129564,1,1,0,247
251,250,88293,1926450,8012,normal,8012,0.588896,0.000000,0.000000,0.000000,0.000000,0.000000,0.186748,1.000000,0.243362,1,1,0,249
